GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000172361	18	47753563	47792892	90	8	838503	0.48109	0.31523	CCDC11
ENSG00000141644	18	47793252	47808144	24	6	838503	-0.46132	0.67771	MBD1
ENSG00000154832	18	47808713	47814674	9	4	838503	2.0312	0.021119	CXXC1
ENSG00000154839	18	47901365	47920543	90	9	838503	-1.7595	0.96075	SKA1
ENSG00000141639	18	48086448	48258194	397	50	838503	-0.59514	0.72412	MAPK4
ENSG00000134042	18	48324574	48351772	96	19	838503	0.10668	0.45752	MRO
ENSG00000082212	18	48405419	48474691	99	8	838503	0.57648	0.28215	ME2
ENSG00000141642	18	48494361	48514491	14	3	838503	-0.17219	0.56836	ELAC1
ENSG00000267699	18	48494389	48584514	78	5	838503	-0.49037	0.68806	RP11-729L2.2
ENSG00000141646	18	48494410	48611415	97	6	838503	-0.50212	0.69221	SMAD4
ENSG00000176624	18	48700920	48744674	79	6	838503	-0.39966	0.6553	MEX3C
ENSG00000187323	18	49866542	51057784	4284	139	838503	0.97822	0.16398	DCC
ENSG00000134046	18	51679079	51751158	113	14	838503	-1.6857	0.95407	MBD2
ENSG00000101751	18	51795774	51847636	149	10	838503	-0.24992	0.59867	POLI
ENSG00000174448	18	51850728	51884334	86	7	838503	0.82538	0.20458	STARD6
ENSG00000166845	18	51884287	51911588	89	6	838503	-0.25751	0.60161	C18orf54
ENSG00000178690	18	52254988	52266724	17	5	838503	0.4693	0.31943	DYNAP
ENSG00000041353	18	52385091	52562747	489	33	838503	1.6705	0.047406	RAB27B
ENSG00000166510	18	52568740	52626739	107	11	838503	0.60707	0.2719	CCDC68
ENSG00000196628	18	52889562	53332018	681	65	838503	0.47091	0.31885	TCF4
ENSG00000091164	18	54264439	54318831	106	9	838503	0.093615	0.46271	TXNL1
ENSG00000091157	18	54318574	54698828	847	56	838503	0.2478	0.40214	WDR7
ENSG00000228075	18	54814293	54817531	13	4	838503	1.8153	0.034737	BOD1L2
ENSG00000177511	18	55018044	55038962	47	6	838503	1.8324	0.033444	ST8SIA3
ENSG00000119547	18	55102917	55158529	153	14	838503	-0.30324	0.61915	ONECUT2
ENSG00000066926	18	55215515	55254004	118	22	838503	-0.67372	0.74976	FECH
ENSG00000134440	18	55267888	55289445	78	14	838503	0.46077	0.32248	NARS
ENSG00000081923	18	55313658	55470333	413	65	838503	0.14601	0.44196	ATP8B1
ENSG00000049759	18	55711599	56068772	917	96	838503	-1.0648	0.85652	NEDD4L
ENSG00000198796	18	56148479	56296189	532	67	838503	-2.833	0.99769	ALPK2
ENSG00000172175	18	56338618	56417371	196	21	838503	-0.95384	0.82992	MALT1
ENSG00000074657	18	56529832	56653712	303	32	838503	0.92601	0.17722	ZNF532
ENSG00000166562	18	56806709	56826068	76	11	838503	-0.46946	0.68063	SEC11C
ENSG00000134443	18	56887400	56898006	39	3	838503	1.0507	0.1467	GRP
ENSG00000134438	18	56934267	56941318	14	2	838503	1.0983	0.13604	RAX
ENSG00000166569	18	56942388	56985881	157	17	838503	-1.1009	0.86452	CPLX4
ENSG00000074695	18	56995055	57027194	88	10	838503	-0.89333	0.81416	LMAN1
ENSG00000183287	18	57098172	57364612	963	91	838503	-1.2245	0.88962	CCBE1
ENSG00000141682	18	57567180	57571538	9	5	838503	0.57304	0.28331	PMAIP1
ENSG00000166603	18	58038564	58040001	2	1	838503	-1.1786	0.88072	MC4R
ENSG00000101542	18	59000815	59223006	422	94	838503	0.50694	0.3061	CDH20
ENSG00000176641	18	59475296	59561480	267	28	838503	1.6887	0.045638	RNF152
ENSG00000197563	18	59710800	59854351	552	20	838503	-0.07028	0.52801	PIGN
ENSG00000134444	18	59854491	59974355	356	27	838503	-0.30513	0.61987	KIAA1468
ENSG00000141655	18	59992520	60058516	238	43	838503	0.32955	0.37087	TNFRSF11A
ENSG00000141664	18	60190240	60254942	143	20	838503	-0.26892	0.606	ZCCHC2
ENSG00000081913	18	60382672	60647666	423	36	838503	1.7069	0.043917	PHLPP1
ENSG00000215431	18	60491423	60492724	1	1	838503	-1.0758	0.859	AC015989.1
ENSG00000171791	18	60790579	60987361	477	92	838503	0.40293	0.3435	BCL2
ENSG00000119537	18	60994959	61034743	73	9	838503	-0.056609	0.52257	KDSR
ENSG00000119541	18	61056423	61089716	74	8	838503	0.43563	0.33155	VPS4B
ENSG00000206075	18	61143994	61172318	128	9	838503	-0.20039	0.57941	SERPINB5
ENSG00000166634	18	61223393	61234244	32	5	838503	-1.325	0.90741	SERPINB12
ENSG00000197641	18	61254223	61271873	24	5	838503	0.42746	0.33452	SERPINB13
ENSG00000206073	18	61304493	61311532	13	3	838503	-0.048335	0.51928	SERPINB4
ENSG00000057149	18	61322431	61329197	18	4	838503	-0.17672	0.57014	SERPINB3
ENSG00000166396	18	61420169	61472604	178	17	838503	-1.3937	0.91829	SERPINB7
ENSG00000197632	18	61538926	61571124	108	3	838503	-0.91043	0.8187	SERPINB2
ENSG00000242550	18	61564408	61603345	169	7	838503	-1.2642	0.89693	SERPINB10
ENSG00000268706	18	61602042	61609601	19	2	838503	-1.1893	0.88283	AC009802.1
ENSG00000221887	18	61616535	61649008	94	12	838503	-0.99662	0.84053	HMSD
ENSG00000166401	18	61637159	61672278	70	20	838503	-0.49135	0.68841	SERPINB8
ENSG00000081138	18	63417488	63548638	339	19	838503	-0.067651	0.52697	CDH7
ENSG00000071991	18	64168320	64271375	192	22	838503	-0.52281	0.69945	CDH19
ENSG00000171451	18	65173819	65184217	15	6	838503	-0.19578	0.57761	DSEL
ENSG00000166479	18	66340925	66382535	110	9	838503	0.12573	0.44997	TMX3
ENSG00000150636	18	66382446	66722426	927	68	838503	1.1578	0.12347	CCDC102B
ENSG00000264472	18	66567018	66569492	8	3	838503	0.42413	0.33574	RP11-861L17.3
ENSG00000206052	18	67068291	67516323	1482	155	838503	0.58018	0.2809	DOK6
ENSG00000150637	18	67498394	67629039	278	32	838503	-0.7133	0.76217	CD226
ENSG00000176225	18	67671029	67873181	413	20	838503	-0.93226	0.8244	RTTN
ENSG00000170677	18	67956137	67997436	126	20	838503	-0.56086	0.71255	SOCS6
ENSG00000266258	18	68002675	68019695	49	9	838503	0.34753	0.3641	RP11-41O4.1
ENSG00000263417	18	68297755	68317980	68	12	838503	-0.38051	0.64822	GTSCR1
ENSG00000265352	18	69399851	69455364	255	20	838503	0.35696	0.36056	RP11-723G8.2
ENSG00000141668	18	70203915	70305756	282	28	838503	0.18496	0.42663	CBLN2
ENSG00000166342	18	70409549	70535381	405	35	838503	-0.72825	0.76677	NETO1
ENSG00000263711	18	70818476	70931715	271	31	838503	0.27677	0.39098	RP11-169F17.1
ENSG00000141665	18	71740588	71815100	208	12	838503	-0.26709	0.6053	FBXO15
ENSG00000075336	18	71815746	71826197	42	4	838503	-0.5261	0.70059	TIMM21
ENSG00000166347	18	71920530	71959251	161	15	838503	-0.95422	0.83001	CYB5A
ENSG00000206043	18	71983048	72026422	94	8	838503	0.13501	0.4463	C18orf63
ENSG00000187773	18	72102963	72125179	53	12	838503	-1.6615	0.95169	FAM69C
ENSG00000133313	18	72163051	72188366	84	12	838503	-1.2138	0.88759	CNDP2
ENSG00000150656	18	72201675	72254448	122	28	838503	-0.32889	0.62888	CNDP1
ENSG00000215421	18	72265106	72777627	854	47	838503	0.28968	0.38603	ZNF407
ENSG00000180011	18	72907063	72921303	24	5	838503	0.21188	0.4161	ZADH2
ENSG00000179981	18	72922710	73001905	235	32	838503	-0.41742	0.66181	TSHZ1
ENSG00000264116	18	73118967	73130995	29	7	838503	0.011061	0.49559	RP11-321M21.3
ENSG00000206026	18	73121431	73139658	62	9	838503	-0.18715	0.57423	SMIM21
ENSG00000266614	18	73971121	73972069	1	1	838503	0.84162	0.2	RP11-94B19.4
ENSG00000101493	18	74069644	74207146	307	35	838503	-0.19214	0.57619	ZNF516
ENSG00000220032	18	74207477	74210045	1	1	838503	0.52757	0.2989	RP11-17M16.1
ENSG00000263812	18	74240612	74322925	217	35	838503	-0.0037391	0.50149	LINC00908
ENSG00000264278	18	74506688	74534251	90	15	838503	2.188	0.014335	RP11-162A12.2
ENSG00000130856	18	74534563	74682683	371	29	838503	0.57705	0.28195	ZNF236
ENSG00000197971	18	74690783	74845639	594	98	838503	0.61111	0.27056	MBP
ENSG00000166573	18	74962505	74980858	84	17	838503	0.52885	0.29846	GALR1
ENSG00000256463	18	76740275	76762677	34	6	838503	0.76727	0.22146	SALL3
ENSG00000166377	18	76829285	77138283	912	37	838503	-0.3656	0.64267	ATP9B
ENSG00000131196	18	77155856	77289325	448	38	838503	-0.66438	0.74678	NFATC1
ENSG00000269679	18	77275812	77276057	1	1	838503	-1.5973	0.9449	AC018445.1
ENSG00000060069	18	77439801	77514510	243	17	838503	0.83355	0.20227	CTDP1
ENSG00000178342	18	77623668	77660184	117	12	838503	-0.30879	0.62126	KCNG2
ENSG00000122490	18	77662420	77711664	84	11	838503	-0.82531	0.7954	PQLC1
ENSG00000226742	18	77724561	77730822	20	4	838503	-0.75458	0.77475	HSBP1L1
ENSG00000141759	18	77732867	77793949	156	14	838503	-0.22987	0.5909	TXNL4A
ENSG00000267127	18	77794346	77854968	241	18	838503	0.15341	0.43904	RP11-795F19.5
ENSG00000101546	18	77794358	77806397	40	6	838503	-0.10601	0.54221	RBFA
ENSG00000101544	18	77866915	77905406	110	9	838503	-0.94303	0.82717	ADNP2
ENSG00000267270	18	77905807	77936315	81	10	838503	-0.60116	0.72613	AC139100.2
ENSG00000178184	18	77915115	78005429	184	18	838503	-0.50396	0.69285	PARD6G
ENSG00000141934	19	281040	291393	16	5	838503	0.67567	0.24962	PPAP2C
ENSG00000105556	19	305575	344798	156	10	838503	-0.91254	0.81926	MIER2
ENSG00000105549	19	361750	376013	19	6	838503	-0.43548	0.66839	THEG
ENSG00000183186	19	405438	409139	5	2	838503	-0.95493	0.83019	C2CD4C
ENSG00000129946	19	416583	460996	68	14	838503	-1.9645	0.97526	SHC2
ENSG00000181781	19	463346	474983	15	2	838503	0.56861	0.28481	ODF3L2
ENSG00000099866	19	489176	505347	10	2	838503	0.73043	0.23256	MADCAM1
ENSG00000141933	19	507299	519654	7	2	838503	0.28055	0.38953	TPGS1
ENSG00000099804	19	531714	542097	37	4	838503	-0.02911	0.51161	CDC34
ENSG00000197540	19	544034	549919	1	1	838503	-1.2202	0.8888	GZMM
ENSG00000172270	19	571297	583493	9	3	838503	-0.9727	0.83465	BSG
ENSG00000099822	19	589893	617159	6	3	838503	-1.3317	0.90852	HCN2
ENSG00000099821	19	617223	633597	34	5	838503	-0.68301	0.7527	POLRMT
ENSG00000070388	19	639879	643703	1	1	838503	-2.1808	0.9854	FGF22
ENSG00000070423	19	647526	663277	27	7	838503	0.091419	0.46358	RNF126
ENSG00000070404	19	676392	683385	12	4	838503	-1.1921	0.88338	FSTL3
ENSG00000185198	19	685521	695460	53	7	838503	-0.7389	0.77002	PRSS57
ENSG00000099864	19	708953	748329	85	15	838503	0.01834	0.49268	PALM
ENSG00000099812	19	751126	764319	10	3	838503	-1.3644	0.91378	MISP
ENSG00000011304	19	797075	812327	35	6	838503	-1.0954	0.86332	PTBP1
ENSG00000129951	19	812518	821967	28	6	838503	-1.2383	0.8922	LPPR3
ENSG00000172232	19	825097	832017	11	3	838503	-0.45025	0.67374	AZU1
ENSG00000196415	19	840963	848175	6	1	838503	0.45803	0.32347	PRTN3
ENSG00000197561	19	851014	856242	1	1	838503	-0.98831	0.8385	ELANE
ENSG00000197766	19	859453	863453	5	2	838503	-1.1209	0.86884	CFD
ENSG00000175221	19	867962	893218	62	6	838503	-0.77224	0.78002	MED16
ENSG00000198858	19	896503	913240	15	5	838503	-0.64183	0.73951	R3HDM4
ENSG00000116014	19	917287	921015	4	2	838503	-1.4075	0.92037	KISS1R
ENSG00000116017	19	925781	975939	110	12	838503	1.8343	0.033307	ARID3A
ENSG00000065268	19	983174	994569	49	4	838503	0.95622	0.16948	WDR18
ENSG00000269169	19	999601	999952	2	1	838503	-0.16287	0.56469	AC004528.1
ENSG00000116032	19	1000418	1009731	47	8	838503	-0.70628	0.75999	GRIN3B
ENSG00000182087	19	1009647	1021117	55	8	838503	-0.93731	0.8257	TMEM259
ENSG00000064666	19	1026298	1039068	47	8	838503	-0.31417	0.6233	CNN2
ENSG00000064687	19	1040102	1065571	94	15	838503	-2.245	0.98761	ABCA7
ENSG00000180448	19	1065922	1086627	65	14	838503	-0.14097	0.55605	HMHA1
ENSG00000099817	19	1086594	1095598	23	7	838503	-0.33365	0.63068	POLR2E
ENSG00000167468	19	1103936	1106787	4	2	838503	1.8422	0.032723	GPX4
ENSG00000064932	19	1107636	1174282	151	19	838503	0.29616	0.38355	SBNO2
ENSG00000118046	19	1189406	1228428	36	5	838503	-1.4652	0.92857	STK11
ENSG00000099625	19	1228286	1238026	12	2	838503	-0.70713	0.76026	C19orf26
ENSG00000167470	19	1248552	1259142	3	1	838503	1.2645	0.10302	MIDN
ENSG00000099622	19	1259384	1274879	14	2	838503	0.47591	0.31707	CIRBP
ENSG00000228300	19	1275026	1279248	3	1	838503	-0.46031	0.67735	C19orf24
ENSG00000160953	19	1285890	1378430	115	18	838503	-0.36432	0.64219	MUM1
ENSG00000099617	19	1286153	1301430	1	1	838503	0.33556	0.3686	EFNA2
ENSG00000115286	19	1383526	1395583	31	6	838503	0.056671	0.4774	NDUFS7
ENSG00000130005	19	1397091	1401569	11	5	838503	-0.11049	0.54399	GAMT
ENSG00000071626	19	1407568	1435719	27	4	838503	0.47657	0.31684	DAZAP1
ENSG00000115268	19	1438358	1440583	1	1	838503	-0.51322	0.6961	RPS15
ENSG00000268798	19	1440838	1441937	1	1	838503	-0.10346	0.5412	AC027307.3
ENSG00000115266	19	1446300	1473243	29	4	838503	-0.63793	0.73824	APC2
ENSG00000119559	19	1461142	1479555	18	2	838503	0.0067669	0.4973	C19orf25
ENSG00000115257	19	1481427	1490751	15	3	838503	-1.5221	0.93601	PCSK4
ENSG00000115255	19	1491165	1497926	22	3	838503	-0.98305	0.83721	REEP6
ENSG00000185761	19	1505017	1513603	3	1	838503	-0.80758	0.79033	ADAMTSL5
ENSG00000185988	19	1524073	1535455	45	8	838503	-0.86262	0.80583	PLK5
ENSG00000181588	19	1554668	1568057	2	1	838503	-0.15891	0.56313	MEX3D
ENSG00000071655	19	1576639	1592882	17	3	838503	0.10368	0.45871	MBD3
ENSG00000267059	19	1578338	1605444	22	4	838503	0.77949	0.21784	UQCR11
ENSG00000127540	19	1597171	1605480	6	2	838503	1.7282	0.041973	UQCR11
ENSG00000071564	19	1609291	1652604	39	6	838503	-0.15149	0.56021	TCF3
ENSG00000205922	19	1752372	1780987	16	4	838503	-1.2341	0.89141	ONECUT3
ENSG00000130270	19	1782074	1812275	57	12	838503	-0.66604	0.74731	ATP8B3
ENSG00000079313	19	1815248	1848452	61	7	838503	-0.88163	0.81101	REXO1
ENSG00000129911	19	1852399	1863567	23	4	838503	-0.21458	0.58495	KLF16
ENSG00000129968	19	1876809	1885546	15	2	838503	-0.38691	0.65059	ABHD17A
ENSG00000227500	19	1905213	1926016	54	8	838503	-0.26529	0.60461	SCAMP4
ENSG00000213638	19	1905377	1913444	28	5	838503	-0.031076	0.5124	ADAT3
ENSG00000133275	19	1941188	1981337	123	13	838503	-0.80237	0.78883	CSNK1G2
ENSG00000133243	19	1985447	2034880	79	19	838503	0.22296	0.41178	BTBD2
ENSG00000099875	19	2037470	2051243	20	5	838503	0.68103	0.24793	MKNK2
ENSG00000172081	19	2071037	2096672	36	7	838503	-0.56717	0.7147	MOB3A
ENSG00000099840	19	2096380	2099592	1	1	838503	-0.23244	0.5919	IZUMO4
ENSG00000065000	19	2100988	2164464	227	21	838503	-0.26366	0.60398	AP3D1
ENSG00000104885	19	2164148	2232577	174	22	838503	-0.22624	0.58949	DOT1L
ENSG00000104886	19	2230002	2237703	11	3	838503	-0.14946	0.55941	PLEKHJ1
ENSG00000104897	19	2236520	2248678	33	8	838503	-0.93926	0.8262	SF3A2
ENSG00000104899	19	2249308	2252072	2	1	838503	0.16932	0.43277	AMH
ENSG00000167476	19	2252251	2269758	28	4	838503	-1.306	0.90422	JSRP1
ENSG00000104904	19	2269485	2273487	10	2	838503	-1.614	0.94673	OAZ1
ENSG00000188305	19	2274631	2282181	24	4	838503	-2.0374	0.97919	C19orf35
ENSG00000220008	19	2289774	2308156	25	4	838503	1.1412	0.1269	LINGO3
ENSG00000130332	19	2321516	2328619	25	5	838503	-0.61137	0.72952	LSM7
ENSG00000178297	19	2389769	2426237	187	19	838503	0.096631	0.46151	TMPRSS9
ENSG00000099800	19	2425622	2427892	7	2	838503	-0.30449	0.61962	TIMM13
ENSG00000176619	19	2427636	2456994	96	11	838503	-0.62868	0.73522	LMNB2
ENSG00000099860	19	2476120	2478257	3	2	838503	0.35646	0.36075	GADD45B
ENSG00000176533	19	2511217	2702707	542	74	838503	-1.5283	0.93679	GNG7
ENSG00000176490	19	2714565	2721416	10	1	838503	0.7136	0.23774	DIRAS1
ENSG00000267001	19	2717767	2740046	42	6	838503	-0.26047	0.60275	AC006538.4
ENSG00000141873	19	2732202	2740150	11	2	838503	-0.92849	0.82342	SLC39A3
ENSG00000104969	19	2754712	2783369	54	2	838503	0.35989	0.35946	SGTA
ENSG00000172009	19	2785458	2813599	43	3	838503	-0.62023	0.73245	THOP1
ENSG00000172006	19	2819872	2835771	57	8	838503	0.36781	0.35651	ZNF554
ENSG00000186300	19	2841433	2860482	42	7	838503	0.71706	0.23667	ZNF555
ENSG00000172000	19	2867333	2878515	5	1	838503	-0.83708	0.79873	ZNF556
ENSG00000171970	19	2900896	2918474	80	8	838503	-1.7908	0.96334	ZNF57
ENSG00000175691	19	2933216	2944969	17	4	838503	0.0058397	0.49767	ZNF77
ENSG00000104953	19	2977444	2995177	34	5	838503	0.15494	0.43843	TLE6
ENSG00000065717	19	2997636	3047633	121	21	838503	-0.44258	0.67096	TLE2
ENSG00000104964	19	3052908	3063105	7	3	838503	0.061221	0.47559	AES
ENSG00000088256	19	3094408	3124002	102	13	838503	-0.99328	0.83971	GNA11
ENSG00000060558	19	3136191	3163767	96	13	838503	0.69058	0.24492	GNA15
ENSG00000125912	19	3185561	3209573	81	7	838503	1.5811	0.056923	NCLN
ENSG00000161082	19	3224701	3297074	181	19	838503	0.13276	0.44719	CELF5
ENSG00000141905	19	3359561	3469215	223	33	838503	0.93885	0.17391	NFIC
ENSG00000095932	19	3474405	3480540	10	3	838503	0.85031	0.19758	C19orf77
ENSG00000129932	19	3490819	3500938	15	3	838503	0.59236	0.2768	DOHH
ENSG00000105325	19	3506271	3538328	55	6	838503	-0.042393	0.51691	FZR1
ENSG00000161091	19	3538259	3574288	49	12	838503	0.92678	0.17702	MFSD12
ENSG00000183397	19	3539152	3544028	11	4	838503	0.25489	0.3994	C19orf71
ENSG00000064961	19	3572775	3579086	1	1	838503	0.52296	0.3005	HMG20B
ENSG00000179855	19	3585551	3593539	20	5	838503	-1.5302	0.93701	GIPC3
ENSG00000006638	19	3594504	3606838	40	7	838503	-0.29095	0.61446	TBXA2R
ENSG00000105298	19	3610639	3626813	74	10	838503	-0.64263	0.73977	CACTIN
ENSG00000186111	19	3630181	3700477	150	20	838503	0.29753	0.38303	PIP5K1C
ENSG00000105289	19	3708107	3750811	98	16	838503	0.94368	0.17267	TJP3
ENSG00000011132	19	3750817	3761697	35	7	838503	0.19455	0.42287	APBA3
ENSG00000183617	19	3762662	3768573	16	4	838503	0.79122	0.21441	MRPL54
ENSG00000173976	19	3769087	3772233	7	2	838503	1.2468	0.10623	RAX2
ENSG00000007264	19	3777971	3802127	37	8	838503	-1.3263	0.90764	MATK
ENSG00000105278	19	3804022	3869030	151	15	838503	0.90283	0.18331	ZFR2
ENSG00000167654	19	3879862	3928077	50	11	838503	-0.63483	0.73723	ATCAY
ENSG00000077009	19	3933101	3942414	4	2	838503	1.8065	0.035416	NMRK2
ENSG00000167657	19	3958451	3971121	21	4	838503	0.11278	0.4551	DAPK3
ENSG00000167658	19	3976054	3985467	13	2	838503	1.8911	0.029306	EEF2
ENSG00000105229	19	4007644	4039384	84	7	838503	1.789	0.03681	PIAS4
ENSG00000205147	19	4041127	4043154	5	1	838503	2.0725	0.019111	AC016586.1
ENSG00000178951	19	4044362	4066943	27	4	838503	2.4561	0.0070229	ZBTB7A
ENSG00000126934	19	4090319	4124126	62	10	838503	2.4955	0.0062885	MAP2K2
ENSG00000060566	19	4153598	4173051	17	4	838503	1.2085	0.11343	CREB3L3
ENSG00000077463	19	4174106	4182601	14	4	838503	1.6197	0.052652	SIRT6
ENSG00000089847	19	4183351	4224811	115	18	838503	1.028	0.15197	ANKRD24
ENSG00000105246	19	4229495	4237528	29	3	838503	-1.5069	0.93408	EBI3
ENSG00000105248	19	4247076	4269087	70	4	838503	-0.93336	0.82468	CCDC94
ENSG00000105251	19	4278598	4290721	28	4	838503	-0.5688	0.71525	SHD
ENSG00000167664	19	4292229	4302428	31	8	838503	1.0734	0.14153	TMIGD2
ENSG00000105255	19	4304597	4323840	49	10	838503	2.1434	0.016041	FSD1
ENSG00000178078	19	4324040	4342783	70	11	838503	1.2786	0.10051	STAP2
ENSG00000008382	19	4343524	4360083	30	4	838503	1.6309	0.051456	MPND
ENSG00000141985	19	4360367	4400544	68	10	838503	1.2106	0.11303	SH3GL1
ENSG00000167670	19	4402659	4445015	84	9	838503	1.503	0.066417	CHAF1A
ENSG00000167671	19	4444996	4457819	27	4	838503	1.7026	0.04432	UBXN6
ENSG00000167674	19	4472284	4502223	88	8	838503	1.9579	0.025123	HDGFRP2
ENSG00000167676	19	4502204	4517716	26	6	838503	0.41527	0.33897	PLIN4
ENSG00000214456	19	4522543	4535236	16	2	838503	0.23567	0.40684	PLIN5
ENSG00000267385	19	4528439	4540079	17	2	838503	0.11053	0.456	CTB-50L17.14
ENSG00000171236	19	4536421	4540486	3	2	838503	0.41969	0.33736	LRG1
ENSG00000167680	19	4542600	4559820	21	7	838503	-0.42363	0.66408	SEMA6B
ENSG00000185361	19	4639530	4655580	33	7	838503	-2.268	0.98833	TNFAIP8L1
ENSG00000074842	19	4641386	4670382	85	7	838503	-1.2412	0.89273	C19orf10
ENSG00000142002	19	4675236	4724685	73	14	838503	-1.7307	0.95824	DPP9
ENSG00000141965	19	4791728	4795571	3	1	838503	2.5633	0.0051843	FEM1A
ENSG00000127666	19	4815944	4831716	44	9	838503	2.4883	0.0064182	TICAM1
ENSG00000105355	19	4838353	4867780	96	17	838503	-0.15206	0.56043	PLIN3
ENSG00000205784	19	4890449	4902879	34	5	838503	0.92443	0.17763	ARRDC5
ENSG00000127663	19	4969125	5153606	482	44	838503	-0.025573	0.5102	KDM4B
ENSG00000105426	19	5158506	5340814	534	87	838503	0.51292	0.304	PTPRS
ENSG00000105428	19	5455426	5456867	10	3	838503	-1.4759	0.93001	ZNRF4
ENSG00000130254	19	5587010	5624057	75	11	838503	0.8132	0.20805	SAFB2
ENSG00000160633	19	5623046	5668489	60	7	838503	1.1756	0.11987	SAFB
ENSG00000130255	19	5674958	5691887	20	5	838503	1.313	0.094593	RPL36
ENSG00000174917	19	5678432	5680907	2	1	838503	1.4082	0.079536	C19orf70
ENSG00000167733	19	5680615	5688533	6	3	838503	0.31344	0.37697	HSD11B1L
ENSG00000196365	19	5691845	5720583	68	10	838503	0.41108	0.34051	LONP1
ENSG00000174898	19	5720688	5778745	86	16	838503	0.025226	0.48994	CATSPERD
ENSG00000212123	19	5782971	5784776	7	2	838503	-0.4779	0.68364	PRR22
ENSG00000267157	19	5784016	5785630	7	2	838503	-0.80397	0.78929	CTB-54O9.9
ENSG00000141994	19	5784843	5791249	21	3	838503	-0.66173	0.74593	DUS3L
ENSG00000171119	19	5823813	5828335	8	3	838503	0.74276	0.22881	NRTN
ENSG00000156413	19	5830621	5839742	34	8	838503	0.80484	0.21046	FUT6
ENSG00000171124	19	5842899	5851485	14	4	838503	0.026557	0.48941	FUT3
ENSG00000130383	19	5865837	5903798	157	18	838503	-0.90903	0.81833	FUT5
ENSG00000267740	19	5866182	5903798	156	18	838503	-0.91493	0.81989	AC024592.12
ENSG00000174886	19	5891287	5904017	48	10	838503	-0.68351	0.75286	NDUFA11
ENSG00000267314	19	5904852	5914718	34	7	838503	0.0073825	0.49705	AC104532.2
ENSG00000187650	19	5904869	5910864	23	5	838503	-0.033399	0.51332	VMAC
ENSG00000105519	19	5911718	5915888	12	5	838503	0.11224	0.45531	CAPS
ENSG00000031823	19	5916150	5978153	69	11	838503	0.14234	0.4434	RANBP3
ENSG00000087903	19	5993175	6199583	468	34	838503	0.62976	0.26442	RFX2
ENSG00000130377	19	6135258	6193112	203	12	838503	0.78998	0.21477	ACSBG2
ENSG00000130382	19	6212966	6279959	152	10	838503	2.1907	0.014237	MLLT1
ENSG00000167769	19	6306153	6333640	72	8	838503	1.4702	0.07075	ACER1
ENSG00000125656	19	6361463	6368919	21	3	838503	0.12794	0.4491	CLPP
ENSG00000125652	19	6372444	6375042	7	2	838503	-0.60747	0.72823	ALKBH7
ENSG00000125650	19	6375159	6379069	18	3	838503	-0.7988	0.7878	PSPN
